交易 #,类型,日期和时间,信号,价格 USDT,大小（数量）,大小（价值）,净损益 USDT,净损益 %,有利波动 USDT,有利波动 %,不利波动 USDT,不利波动 %,累计P&L USDT,累计P&L %
285,多头出场,2026-02-04 10:00,short,2260.95,48.8362,109442.9009,973.31,0.89,1992.52,1.82,0,0.00,95403.08,9.54
285,多头进场,2026-02-04 08:30,long,2241.02,48.8362,109442.9009,973.31,0.89,1992.52,1.82,0,0.00,95403.08,9.54
286,空头出场,2026-02-04 11:30,long,2283.37,48.4487,109540.0883,-1086.22,-0.99,891.46,0.81,-1685.53,-1.54,94316.86,9.43
286,空头进场,2026-02-04 10:00,short,2260.95,48.4487,109540.0883,-1086.22,-0.99,891.46,0.81,-1685.53,-1.54,94316.86,9.43
287,多头出场,2026-02-05 07:00,short,2155.26,47.9255,109431.6489,-6139.74,-5.61,508.97,0.47,-9905.72,-9.05,88177.13,8.82
287,多头进场,2026-02-04 11:30,long,2283.37,47.9255,109431.6489,-6139.74,-5.61,508.97,0.47,-9905.72,-9.05,88177.13,8.82
288,空头出场,2026-02-05 08:30,long,2149.78,50.4893,108817.5687,276.68,0.25,931.53,0.86,-524.58,-0.48,88453.81,8.85
288,空头进场,2026-02-05 07:00,short,2155.26,50.4893,108817.5687,276.68,0.25,931.53,0.86,-524.58,-0.48,88453.81,8.85
289,多头出场,2026-02-05 10:00,short,2137.73,50.6309,108845.2962,-610.1,-0.56,1214.64,1.12,-1846,-1.70,87843.7,8.78
289,多头进场,2026-02-05 08:30,long,2149.78,50.6309,108845.2962,-610.1,-0.56,1214.64,1.12,-1846,-1.70,87843.7,8.78
290,空头出场,2026-02-05 17:30,long,2133.45,50.8877,108784.1629,217.8,0.20,3538.22,3.25,-1320.03,-1.21,88061.51,8.81
290,空头进场,2026-02-05 10:00,short,2137.73,50.8877,108784.1629,217.8,0.20,3538.22,3.25,-1320.03,-1.21,88061.51,8.81
291,多头出场,2026-02-05 19:00,short,2069,51,108805.95,-3286.95,-3.02,359.55,0.33,-3645.99,-3.35,84774.56,8.48
291,多头进场,2026-02-05 17:30,long,2133.45,51,108805.95,-3286.95,-3.02,359.55,0.33,-3645.99,-3.35,84774.56,8.48
292,空头出场,2026-02-06 08:30,long,1870.61,52.4298,108477.2562,10401.55,9.59,16840.45,15.52,-1966.64,-1.81,95176.1,9.52
292,空头进场,2026-02-05 19:00,short,2069,52.4298,108477.2562,10401.55,9.59,16840.45,15.52,-1966.64,-1.81,95176.1,9.52
293,多头出场,2026-02-06 14:30,short,1908.32,58.5464,109517.4813,2207.78,2.02,6155.57,5.62,-14.05,-0.01,97383.89,9.74
293,多头进场,2026-02-06 08:30,long,1870.61,58.5464,109517.4813,2207.78,2.02,6155.57,5.62,-14.05,-0.01,97383.89,9.74
294,空头出场,2026-02-06 17:30,long,1919,57.5052,109738.3233,-614.16,-0.56,2426.14,2.21,-1199.56,-1.09,96769.73,9.68
294,空头进场,2026-02-06 14:30,short,1908.32,57.5052,109738.3233,-614.16,-0.56,2426.14,2.21,-1199.56,-1.09,96769.73,9.68
295,多头出场,2026-02-07 08:30,short,2043.5,57.1531,109676.7989,7115.56,6.49,9998.36,9.12,-532.1,-0.49,103885.29,10.39
295,多头进场,2026-02-06 17:30,long,1919,57.1531,109676.7989,7115.56,6.49,9998.36,9.12,-532.1,-0.49,103885.29,10.39
296,空头出场,2026-02-07 10:00,long,2059.33,54.0193,110388.4395,-855.13,-0.77,588.81,0.53,-1250.01,-1.13,103030.16,10.30
296,空头进场,2026-02-07 08:30,short,2043.5,54.0193,110388.4395,-855.13,-0.77,588.81,0.53,-1250.01,-1.13,103030.16,10.30
297,多头出场,2026-02-07 14:30,short,2047.73,53.5625,110302.8631,-621.33,-0.56,3220.71,2.92,-649.71,-0.59,102408.84,10.24
297,多头进场,2026-02-07 10:00,long,2059.33,53.5625,110302.8631,-621.33,-0.56,3220.71,2.92,-649.71,-0.59,102408.84,10.24
298,空头出场,2026-02-07 20:30,long,2041.33,53.8356,110240.7732,344.55,0.31,2861.9,2.60,-1479.4,-1.34,102753.39,10.28
298,空头进场,2026-02-07 14:30,short,2047.73,53.8356,110240.7732,344.55,0.31,2861.9,2.60,-1479.4,-1.34,102753.39,10.28
299,多头出场,2026-02-07 22:00,short,2042.32,54.0213,110275.3003,53.48,0.05,491.59,0.45,-700.12,-0.63,102806.87,10.28
299,多头进场,2026-02-07 20:30,long,2041.33,54.0213,110275.3003,53.48,0.05,491.59,0.45,-700.12,-0.63,102806.87,10.28
300,空头出场,2026-02-07 23:30,long,2052.54,53.9977,110280.5827,-551.86,-0.50,1754.93,1.59,-1141.51,-1.04,102255.02,10.23
300,空头进场,2026-02-07 22:00,short,2042.32,53.9977,110280.5827,-551.86,-0.50,1754.93,1.59,-1141.51,-1.04,102255.02,10.23
301,多头出场,2026-02-08 08:30,short,2084.58,53.7019,110225.2978,1720.61,1.56,3714.02,3.37,-2309.18,-2.09,103975.63,10.40
301,多头进场,2026-02-07 23:30,long,2052.54,53.7019,110225.2978,1720.61,1.56,3714.02,3.37,-2309.18,-2.09,103975.63,10.40
302,空头出场,2026-02-08 10:00,long,2095.87,52.9591,110397.4807,-597.91,-0.54,124.45,0.11,-1210.64,-1.10,103377.72,10.34
302,空头进场,2026-02-08 08:30,short,2084.58,52.9591,110397.4807,-597.91,-0.54,124.45,0.11,-1210.64,-1.10,103377.72,10.34
303,多头出场,2026-02-08 11:30,short,2078.77,52.6453,110337.7049,-900.23,-0.82,175.84,0.16,-993.42,-0.90,102477.48,10.25
303,多头进场,2026-02-08 10:00,long,2095.87,52.6453,110337.7049,-900.23,-0.82,175.84,0.16,-993.42,-0.90,102477.48,10.25
304,空头出场,2026-02-08 16:00,long,2102.45,53.035,110247.5669,-1255.87,-1.14,778.02,0.71,-1508.32,-1.37,101221.61,10.12
304,空头进场,2026-02-08 11:30,short,2078.77,53.035,110247.5669,-1255.87,-1.14,778.02,0.71,-1508.32,-1.37,101221.61,10.12
305,多头出场,2026-02-08 17:30,short,2100.55,52.378,110122.1261,-99.52,-0.09,1157.55,1.05,-362.46,-0.33,101122.09,10.11
305,多头进场,2026-02-08 16:00,long,2102.45,52.378,110122.1261,-99.52,-0.09,1157.55,1.05,-362.46,-0.33,101122.09,10.11
306,空头出场,2026-02-08 19:00,long,2114.46,52.4206,110112.0913,-729.17,-0.66,898.49,0.82,-1036.36,-0.94,100392.92,10.04
306,空头进场,2026-02-08 17:30,short,2100.55,52.4206,110112.0913,-729.17,-0.66,898.49,0.82,-1036.36,-0.94,100392.92,10.04
307,多头出场,2026-02-08 23:30,short,2108.64,52.0413,110039.2472,-302.88,-0.28,1602.87,1.46,-878.98,-0.80,100090.04,10.01
307,多头进场,2026-02-08 19:00,long,2114.46,52.0413,110039.2472,-302.88,-0.28,1602.87,1.46,-878.98,-0.80,100090.04,10.01
308,空头出场,2026-02-09 02:30,long,2109.47,52.1705,110008.8031,-43.3,-0.04,1869.79,1.70,-703.78,-0.64,100046.74,10.00
308,空头进场,2026-02-08 23:30,short,2108.64,52.1705,110008.8031,-43.3,-0.04,1869.79,1.70,-703.78,-0.64,100046.74,10.00
309,多头出场,2026-02-10 07:00,short,2109.12,52.148,110004.6416,-18.25,-0.02,2219.42,2.02,-5259.13,-4.78,100028.49,10.00
309,多头进场,2026-02-09 02:30,long,2109.47,52.148,110004.6416,-18.25,-0.02,2219.42,2.02,-5259.13,-4.78,100028.49,10.00
310,空头出场,2026-02-10 08:30,long,2096.72,52.1558,110002.8409,646.73,0.59,658.73,0.60,-218.01,-0.20,100675.22,10.07
310,空头进场,2026-02-10 07:00,short,2109.12,52.1558,110002.8409,646.73,0.59,658.73,0.60,-218.01,-0.20,100675.22,10.07
311,多头出场,2026-02-10 10:00,short,2110.06,52.495,110067.3164,700.28,0.64,1469.34,1.33,-16.8,-0.02,101375.51,10.14
311,多头进场,2026-02-10 08:30,long,2096.72,52.495,110067.3164,700.28,0.64,1469.34,1.33,-16.8,-0.02,101375.51,10.14
312,空头出场,2026-02-10 23:30,long,2022.66,52.1964,110137.5358,4561.97,4.14,6299.06,5.72,-85.08,-0.08,105937.47,10.59
312,空头进场,2026-02-10 10:00,short,2110.06,52.1964,110137.5358,4561.97,4.14,6299.06,5.72,-85.08,-0.08,105937.47,10.59
313,多头出场,2026-02-11 02:30,short,2009.44,54.6773,110593.5876,-722.83,-0.65,1327.56,1.20,-1447.85,-1.31,105214.63,10.52
313,多头进场,2026-02-10 23:30,long,2022.66,54.6773,110593.5876,-722.83,-0.65,1327.56,1.20,-1447.85,-1.31,105214.63,10.52
314,空头出场,2026-02-11 07:00,long,2013.9,55.0011,110521.4104,-245.3,-0.22,684.21,0.62,-895.42,-0.81,104969.33,10.50
314,空头进场,2026-02-11 02:30,short,2009.44,55.0011,110521.4104,-245.3,-0.22,684.21,0.62,-895.42,-0.81,104969.33,10.50
315,多头出场,2026-02-11 11:30,short,2009.59,54.8671,110496.8527,-236.48,-0.21,1010.1,0.91,-872.39,-0.79,104732.85,10.47
315,多头进场,2026-02-11 07:00,long,2013.9,54.8671,110496.8527,-236.48,-0.21,1010.1,0.91,-872.39,-0.79,104732.85,10.47
316,空头出场,2026-02-12 02:30,long,1944.03,54.973,110473.1911,3604.03,3.26,5849.13,5.29,-341.93,-0.31,108336.88,10.83
316,空头进场,2026-02-11 11:30,short,2009.59,54.973,110473.1911,3604.03,3.26,5849.13,5.29,-341.93,-0.31,108336.88,10.83
317,多头出场,2026-02-12 07:00,short,1936.86,57.0123,110833.6216,-408.78,-0.37,2510.82,2.27,-660.77,-0.60,107928.1,10.79
317,多头进场,2026-02-12 02:30,long,1944.03,57.0123,110833.6216,-408.78,-0.37,2510.82,2.27,-660.77,-0.60,107928.1,10.79
318,空头出场,2026-02-13 07:00,long,1948.6,57.2022,110792.6531,-671.55,-0.61,2266.35,2.05,-3692.97,-3.33,107256.56,10.73
318,空头进场,2026-02-12 07:00,short,1936.86,57.2022,110792.6531,-671.55,-0.61,2266.35,2.05,-3692.97,-3.33,107256.56,10.73
319,多头出场,2026-02-14 10:00,short,2049.95,56.8231,110725.4927,5759.02,5.20,7107.43,6.42,-1356.94,-1.23,113015.57,11.30
319,多头进场,2026-02-13 07:00,long,1948.6,56.8231,110725.4927,5759.02,5.20,7107.43,6.42,-1356.94,-1.23,113015.57,11.30
320,空头出场,2026-02-14 11:30,long,2054.37,54.2947,111301.4203,-239.98,-0.22,79.81,0.07,-343.14,-0.31,112775.59,11.28
320,空头进场,2026-02-14 10:00,short,2049.95,54.2947,111301.4203,-239.98,-0.22,79.81,0.07,-343.14,-0.31,112775.59,11.28
321,多头出场,2026-02-14 13:00,short,2055.1,54.1662,111277.4163,39.54,0.04,196.62,0.18,-161.96,-0.15,112815.13,11.28
321,多头进场,2026-02-14 11:30,long,2054.37,54.1662,111277.4163,39.54,0.04,196.62,0.18,-161.96,-0.15,112815.13,11.28
322,空头出场,2026-02-14 16:00,long,2068,54.1489,111281.4044,-698.52,-0.63,357.38,0.32,-1961.27,-1.76,112116.61,11.21
322,空头进场,2026-02-14 13:00,short,2055.1,54.1489,111281.4044,-698.52,-0.63,357.38,0.32,-1961.27,-1.76,112116.61,11.21
323,多头出场,2026-02-14 20:30,short,2070.97,53.7773,111211.4564,159.72,0.14,2133.35,1.92,0,0.00,112276.33,11.23
323,多头进场,2026-02-14 16:00,long,2068,53.7773,111211.4564,159.72,0.14,2133.35,1.92,0,0.00,112276.33,11.23
324,空头出场,2026-02-14 22:00,long,2071.48,53.7079,111227.4497,-27.39,-0.02,343.19,0.31,-355.01,-0.32,112248.94,11.22
324,空头进场,2026-02-14 20:30,short,2070.97,53.7079,111227.4497,-27.39,-0.02,343.19,0.31,-355.01,-0.32,112248.94,11.22
325,多头出场,2026-02-14 23:30,short,2087.43,53.6934,111224.8042,856.41,0.77,1194.68,1.07,0,0.00,113105.35,11.31
325,多头进场,2026-02-14 22:00,long,2071.48,53.6934,111224.8042,856.41,0.77,1194.68,1.07,0,0.00,113105.35,11.31
326,空头出场,2026-02-15 01:00,long,2084.56,53.3241,111310.3261,153.04,0.14,1075.01,0.97,-98.65,-0.09,113258.39,11.33
326,空头进场,2026-02-14 23:30,short,2087.43,53.3241,111310.3261,153.04,0.14,1075.01,0.97,-98.65,-0.09,113258.39,11.33
327,多头出场,2026-02-15 07:00,short,2088.6,53.4049,111325.7183,215.76,0.19,765.29,0.69,-340.72,-0.31,113474.14,11.35
327,多头进场,2026-02-15 01:00,long,2084.56,53.4049,111325.7183,215.76,0.19,765.29,0.69,-340.72,-0.31,113474.14,11.35
328,空头出场,2026-02-15 13:00,long,2090.53,53.3119,111347.2343,-102.89,-0.09,3076.1,2.76,-274.56,-0.25,113371.25,11.34
328,空头进场,2026-02-15 07:00,short,2088.6,53.3119,111347.2343,-102.89,-0.09,3076.1,2.76,-274.56,-0.25,113371.25,11.34
329,多头出场,2026-02-16 10:00,short,1956.63,53.2578,111337.0286,-7131.22,-6.41,681.17,0.61,-8609.12,-7.73,106240.03,10.62
329,多头进场,2026-02-15 13:00,long,2090.53,53.2578,111337.0286,-7131.22,-6.41,681.17,0.61,-8609.12,-7.73,106240.03,10.62
330,空头出场,2026-02-16 11:30,long,1958.78,56.538,110623.9469,-121.56,-0.11,444.95,0.40,-295.13,-0.27,106118.48,10.61
330,空头进场,2026-02-16 10:00,short,1956.63,56.538,110623.9469,-121.56,-0.11,444.95,0.40,-295.13,-0.27,106118.48,10.61
331,多头出场,2026-02-16 13:00,short,1958.54,56.4697,110611.719,-13.55,-0.01,869.07,0.79,-229.83,-0.21,106104.92,10.61
331,多头进场,2026-02-16 11:30,long,1958.78,56.4697,110611.719,-13.55,-0.01,869.07,0.79,-229.83,-0.21,106104.92,10.61
332,空头出场,2026-02-16 14:30,long,1966.69,56.4759,110610.3092,-460.28,-0.42,317.96,0.29,-510.54,-0.46,105644.65,10.56
332,空头进场,2026-02-16 13:00,short,1958.54,56.4759,110610.3092,-460.28,-0.42,317.96,0.29,-510.54,-0.46,105644.65,10.56
333,多头出场,2026-02-16 22:00,short,1959.92,56.2185,110564.3618,-380.6,-0.34,3194.34,2.89,-658.88,-0.60,105264.05,10.53
333,多头进场,2026-02-16 14:30,long,1966.69,56.2185,110564.3618,-380.6,-0.34,3194.34,2.89,-658.88,-0.60,105264.05,10.53
334,空头出场,2026-02-17 23:30,long,1968.58,56.3933,110526.3565,-488.37,-0.44,1279,1.16,-2744.1,-2.48,104775.68,10.48
334,空头进场,2026-02-16 22:00,short,1959.92,56.3933,110526.3565,-488.37,-0.44,1279,1.16,-2744.1,-2.48,104775.68,10.48
335,多头出场,2026-02-18 19:00,short,1983.21,56.1204,110477.497,821.04,0.74,3954.8,3.58,-816.55,-0.74,105596.72,10.56
335,多头进场,2026-02-17 23:30,long,1968.58,56.1204,110477.497,821.04,0.74,3954.8,3.58,-816.55,-0.74,105596.72,10.56
336,空头出场,2026-02-19 07:00,long,1948.74,55.7478,110559.5944,1921.63,1.74,3313.09,3.00,-1510.21,-1.37,107518.34,10.75
336,空头进场,2026-02-18 19:00,short,1983.21,55.7478,110559.5944,1921.63,1.74,3313.09,3.00,-1510.21,-1.37,107518.34,10.75
337,多头出场,2026-02-19 16:00,short,1972.63,56.8325,110751.7661,1357.73,1.23,2205.67,1.99,-3.41,0.00,108876.08,10.89
337,多头进场,2026-02-19 07:00,long,1948.74,56.8325,110751.7661,1357.73,1.23,2205.67,1.99,-3.41,0.00,108876.08,10.89
338,空头出场,2026-02-20 02:30,long,1939.99,56.213,110887.4502,1834.79,1.65,3689.26,3.33,-442.96,-0.40,110710.87,11.07
338,空头进场,2026-02-19 16:00,short,1972.63,56.213,110887.4502,1834.79,1.65,3689.26,3.33,-442.96,-0.40,110710.87,11.07
339,多头出场,2026-02-22 04:00,short,1989.49,57.2534,111071.0235,2834.04,2.55,3181.57,2.86,-974.45,-0.88,113544.91,11.35
339,多头进场,2026-02-20 02:30,long,1939.99,57.2534,111071.0235,2834.04,2.55,3181.57,2.86,-974.45,-0.88,113544.91,11.35
340,空头出场,2026-02-22 14:30,long,1976.05,55.9713,111354.3416,752.25,0.68,1236.41,1.11,-37.5,-0.03,114297.16,11.43
340,空头进场,2026-02-22 04:00,short,1989.49,55.9713,111354.3416,752.25,0.68,1236.41,1.11,-37.5,-0.03,114297.16,11.43
341,多头出场,2026-02-23 08:30,short,1929.42,56.3901,111429.6571,-2629.47,-2.36,399.24,0.36,-2669.51,-2.40,111667.7,11.17
341,多头进场,2026-02-22 14:30,long,1976.05,56.3901,111429.6571,-2629.47,-2.36,399.24,0.36,-2669.51,-2.40,111667.7,11.17
342,空头出场,2026-02-23 16:00,long,1882.97,57.6166,111166.6204,2676.29,2.41,4722.26,4.25,0,0.00,114343.98,11.43
342,空头进场,2026-02-23 08:30,short,1929.42,57.6166,111166.6204,2676.29,2.41,4722.26,4.25,0,0.00,114343.98,11.43
343,多头出场,2026-02-23 23:30,short,1895.65,59.1801,111434.3529,750.4,0.67,3109.91,2.79,-339.69,-0.30,115094.39,11.51
343,多头进场,2026-02-23 16:00,long,1882.97,59.1801,111434.3529,750.4,0.67,3109.91,2.79,-339.69,-0.30,115094.39,11.51
344,空头出场,2026-02-24 22:00,long,1814.57,58.8238,111509.3365,4769.43,4.28,5626.5,5.05,-266.47,-0.24,119863.82,11.99
344,空头进场,2026-02-23 23:30,short,1895.65,58.8238,111509.3365,4769.43,4.28,5626.5,5.05,-266.47,-0.24,119863.82,11.99
345,多头出场,2026-02-25 13:00,short,1893.28,61.7151,111986.369,4857.6,4.34,8040.86,7.18,-684.42,-0.61,124721.42,12.47
345,多头进场,2026-02-24 22:00,long,1814.57,61.7151,111986.369,4857.6,4.34,8040.86,7.18,-684.42,-0.61,124721.42,12.47
346,空头出场,2026-02-26 11:30,long,2054.55,59.4059,112472.0024,-9580.39,-8.52,906.53,0.81,-15155.04,-13.47,115141.03,11.51
346,空头进场,2026-02-25 13:00,short,1893.28,59.4059,112472.0024,-9580.39,-8.52,906.53,0.81,-15155.04,-13.47,115141.03,11.51
347,多头出场,2026-02-26 13:00,short,2064.26,54.2766,111513.9885,527.03,0.47,1533.86,1.38,-142.75,-0.13,115668.06,11.57
347,多头进场,2026-02-26 11:30,long,2054.55,54.2766,111513.9885,527.03,0.47,1533.86,1.38,-142.75,-0.13,115668.06,11.57
348,空头出场,2026-02-26 17:30,long,2074.94,54.0468,111566.6474,-577.22,-0.52,1075.53,0.96,-755.57,-0.68,115090.84,11.51
348,空头进场,2026-02-26 13:00,short,2064.26,54.0468,111566.6474,-577.22,-0.52,1075.53,0.96,-755.57,-0.68,115090.84,11.51
349,多头出场,2026-02-26 19:00,short,2059.24,53.7408,111508.9356,-843.73,-0.76,450.89,0.40,-946.91,-0.85,114247.1,11.42
349,多头进场,2026-02-26 17:30,long,2074.94,53.7408,111508.9356,-843.73,-0.76,450.89,0.40,-946.91,-0.85,114247.1,11.42
350,空头出场,2026-02-26 20:30,long,2070,54.1096,111424.6527,-582.22,-0.52,312.75,0.28,-677.45,-0.61,113664.88,11.37
350,空头进场,2026-02-26 19:00,short,2059.24,54.1096,111424.6527,-582.22,-0.52,312.75,0.28,-677.45,-0.61,113664.88,11.37
351,多头出场,2026-02-26 22:00,short,2069.37,53.8002,111366.414,-33.89,-0.03,212.51,0.19,-638.07,-0.57,113630.99,11.36
351,多头进场,2026-02-26 20:30,long,2070,53.8002,111366.414,-33.89,-0.03,212.51,0.19,-638.07,-0.57,113630.99,11.36
352,空头出场,2026-02-27 05:30,long,2030.36,53.8149,111362.9396,2099.32,1.89,5059.68,4.54,-454.2,-0.41,115730.31,11.57
352,空头进场,2026-02-26 22:00,short,2069.37,53.8149,111362.9396,2099.32,1.89,5059.68,4.54,-454.2,-0.41,115730.31,11.57
353,多头出场,2026-02-27 08:30,short,2014.79,54.9523,111572.9518,-855.61,-0.77,392.91,0.35,-1210.05,-1.08,114874.7,11.49
353,多头进场,2026-02-27 05:30,long,2030.36,54.9523,111572.9518,-855.61,-0.77,392.91,0.35,-1210.05,-1.08,114874.7,11.49
354,空头出场,2026-02-27 10:00,long,2026.29,55.3345,111487.3973,-636.35,-0.57,817.29,0.73,-1062.98,-0.95,114238.36,11.42
354,空头进场,2026-02-27 08:30,short,2014.79,55.3345,111487.3973,-636.35,-0.57,817.29,0.73,-1062.98,-0.95,114238.36,11.42
355,多头出场,2026-02-28 11:30,short,1924.49,54.989,111423.6608,-5597.88,-5.02,2047.24,1.84,-7659.42,-6.87,108640.48,10.86
355,多头进场,2026-02-27 10:00,long,2026.29,54.989,111423.6608,-5597.88,-5.02,2047.24,1.84,-7659.42,-6.87,108640.48,10.86
356,空头出场,2026-02-28 20:30,long,1868.53,57.6069,110863.903,3223.68,2.91,5134.5,4.63,-410.74,-0.37,111864.16,11.19
356,空头进场,2026-02-28 11:30,short,1924.49,57.6069,110863.903,3223.68,2.91,5134.5,4.63,-410.74,-0.37,111864.16,11.19
357,多头出场,2026-03-01 16:00,short,2007.25,59.5047,111186.3171,8254.49,7.42,11083.94,9.97,-195.18,-0.18,120118.65,12.01
357,多头进场,2026-02-28 20:30,long,1868.53,59.5047,111186.3171,8254.49,7.42,11083.94,9.97,-195.18,-0.18,120118.65,12.01
358,空头出场,2026-03-01 22:00,long,2007.5,55.8036,112011.7761,-13.95,-0.01,2156.81,1.93,-1157.92,-1.03,120104.7,12.01
358,空头进场,2026-03-01 16:00,short,2007.25,55.8036,112011.7761,-13.95,-0.01,2156.81,1.93,-1157.92,-1.03,120104.7,12.01
359,多头出场,2026-03-03 07:00,short,2037.58,55.796,112010.47,1678.34,1.50,4603.17,4.11,-5584.62,-4.99,121783.05,12.18
359,多头进场,2026-03-01 22:00,long,2007.5,55.796,112010.47,1678.34,1.50,4603.17,4.11,-5584.62,-4.99,121783.05,12.18
360,空头出场,2026-03-03 23:30,long,1969.22,55.0546,112178.1519,3763.53,3.35,5947,5.30,-214.71,-0.19,125546.58,12.55
360,空头进场,2026-03-03 07:00,short,2037.58,55.0546,112178.1519,3763.53,3.35,5947,5.30,-214.71,-0.19,125546.58,12.55
361,多头出场,2026-03-05 07:00,short,2125.37,57.1569,112554.5106,8925.05,7.93,13133.51,11.67,-1379.77,-1.23,134471.62,13.45
361,多头进场,2026-03-03 23:30,long,1969.22,57.1569,112554.5106,8925.05,7.93,13133.51,11.67,-1379.77,-1.23,134471.62,13.45
362,空头出场,2026-03-06 04:00,long,2087.37,53.3776,113447.1497,2028.35,1.79,3769.53,3.32,-2043.83,-1.80,136499.97,13.65
362,空头进场,2026-03-05 07:00,short,2125.37,53.3776,113447.1497,2028.35,1.79,3769.53,3.32,-2043.83,-1.80,136499.97,13.65
363,多头出场,2026-03-06 05:30,short,2080.6,54.4465,113649.9907,-368.6,-0.32,652.81,0.57,-631.58,-0.56,136131.38,13.61
363,多头进场,2026-03-06 04:00,long,2087.37,54.4465,113649.9907,-368.6,-0.32,652.81,0.57,-631.58,-0.56,136131.38,13.61
364,空头出场,2026-03-06 14:30,long,2074.03,54.6059,113613.0355,358.76,0.32,1188.22,1.05,-695.13,-0.61,136490.14,13.65
364,空头进场,2026-03-06 05:30,short,2080.6,54.6059,113613.0355,358.76,0.32,1188.22,1.05,-695.13,-0.61,136490.14,13.65
365,多头出场,2026-03-06 16:00,short,2077.73,54.7962,113648.9627,202.75,0.18,746.87,0.66,-287.13,-0.25,136692.88,13.67
365,多头进场,2026-03-06 14:30,long,2074.03,54.7962,113648.9627,202.75,0.18,746.87,0.66,-287.13,-0.25,136692.88,13.67
366,空头出场,2026-03-07 10:00,long,1975.72,54.7084,113669.2839,5580.8,4.91,6662.39,5.86,-258.22,-0.23,142273.69,14.23
366,空头进场,2026-03-06 16:00,short,2077.73,54.7084,113669.2839,5580.8,4.91,6662.39,5.86,-258.22,-0.23,142273.69,14.23
367,多头出场,2026-03-07 11:30,short,1980.21,57.8155,114227.2397,259.59,0.23,1174.81,1.03,-227.21,-0.20,142533.28,14.25
367,多头进场,2026-03-07 10:00,long,1975.72,57.8155,114227.2397,259.59,0.23,1174.81,1.03,-227.21,-0.20,142533.28,14.25
368,空头出场,2026-03-07 13:00,long,1975.81,57.6975,114253.1665,253.87,0.22,915.66,0.80,-0.58,0.00,142787.14,14.28
368,空头进场,2026-03-07 11:30,short,1980.21,57.6975,114253.1665,253.87,0.22,915.66,0.80,-0.58,0.00,142787.14,14.28
369,多头出场,2026-03-07 14:30,short,1971.76,57.8389,114278.677,-234.25,-0.20,234.83,0.21,-404.87,-0.35,142552.89,14.26
369,多头进场,2026-03-07 13:00,long,1975.81,57.8389,114278.677,-234.25,-0.20,234.83,0.21,-404.87,-0.35,142552.89,14.26
370,空头出场,2026-03-07 16:00,long,1985.68,57.9458,114255.2106,-806.61,-0.71,271.77,0.24,-919.02,-0.80,141746.3,14.17
370,空头进场,2026-03-07 14:30,short,1971.76,57.9458,114255.2106,-806.61,-0.71,271.77,0.24,-919.02,-0.80,141746.3,14.17
371,多头出场,2026-03-07 23:30,short,1981.04,57.499,114174.6143,-266.8,-0.23,534.74,0.47,-874.56,-0.77,141479.5,14.15
371,多头进场,2026-03-07 16:00,long,1985.68,57.499,114174.6143,-266.8,-0.23,534.74,0.47,-874.56,-0.77,141479.5,14.15
372,空头出场,2026-03-08 07:00,long,1971.63,57.6202,114147.921,542.21,0.48,1898.59,1.66,-140.02,-0.12,142021.7,14.20
372,空头进场,2026-03-07 23:30,short,1981.04,57.6202,114147.921,542.21,0.48,1898.59,1.66,-140.02,-0.12,142021.7,14.20
373,多头出场,2026-03-08 08:30,short,1968.91,57.9227,114202.133,-157.55,-0.14,331.32,0.29,-287.88,-0.25,141864.16,14.19
373,多头进场,2026-03-08 07:00,long,1971.63,57.9227,114202.133,-157.55,-0.14,331.32,0.29,-287.88,-0.25,141864.16,14.19
374,空头出场,2026-03-08 14:30,long,1948.05,57.9947,114186.3448,1209.77,1.06,2256.57,1.98,-173.4,-0.15,143073.92,14.31
374,空头进场,2026-03-08 08:30,short,1968.91,57.9947,114186.3448,1209.77,1.06,2256.57,1.98,-173.4,-0.15,143073.92,14.31
375,多头出场,2026-03-08 19:00,short,1958.99,58.6778,114307.2883,641.94,0.56,1863.02,1.63,-50.46,-0.04,143715.86,14.37
375,多头进场,2026-03-08 14:30,long,1948.05,58.6778,114307.2883,641.94,0.56,1863.02,1.63,-50.46,-0.04,143715.86,14.37
376,空头出场,2026-03-09 02:30,long,1930.27,58.3829,114371.5173,1676.76,1.47,1980.93,1.73,-217.77,-0.19,145392.61,14.54
376,空头进场,2026-03-08 19:00,short,1958.99,58.3829,114371.5173,1676.76,1.47,1980.93,1.73,-217.77,-0.19,145392.61,14.54
377,多头出场,2026-03-09 05:30,short,1953.95,59.3384,114539.1334,1405.13,1.23,2473.22,2.16,-120.46,-0.11,146797.75,14.68
377,多头进场,2026-03-09 02:30,long,1930.27,59.3384,114539.1334,1405.13,1.23,2473.22,2.16,-120.46,-0.11,146797.75,14.68
378,空头出场,2026-03-09 08:30,long,1950.99,58.6912,114679.6702,173.73,0.15,2219.11,1.94,-715.45,-0.62,146971.47,14.70
378,空头进场,2026-03-09 05:30,short,1953.95,58.6912,114679.6702,173.73,0.15,2219.11,1.94,-715.45,-0.62,146971.47,14.70
379,多头出场,2026-03-09 14:30,short,1985,58.7892,114697.1413,1999.42,1.74,3719.59,3.24,-744.27,-0.65,148970.89,14.90
379,多头进场,2026-03-09 08:30,long,1950.99,58.7892,114697.1413,1999.42,1.74,3719.59,3.24,-744.27,-0.65,148970.89,14.90
380,空头出场,2026-03-09 16:00,long,1995.92,57.8826,114896.961,-632.08,-0.55,1247.37,1.09,-758.84,-0.66,148338.81,14.83
