交易 #,类型,日期和时间,信号,价格 USD,大小（数量）,大小（价值）,净损益 USD,净损益 %,有利波动 USD,有利波动 %,不利波动 USD,不利波动 %,累计P&L USD,累计P&L %
761,多头出场,2026-02-21 13:00,short,1962.05,2,3931.5,-7.4,-0.19,28.7,0.73,-20.5,-0.52,6185.68,6.19
761,多头进场,2026-02-21 01:00,long,1965.75,2,3931.5,-7.4,-0.19,28.7,0.73,-20.5,-0.52,6185.68,6.19
762,空头出场,2026-02-21 16:00,long,1968.16,2,3924.1,-12.22,-0.31,5.62,0.14,-16.06,-0.41,6173.46,6.17
762,空头进场,2026-02-21 13:00,short,1962.05,2,3924.1,-12.22,-0.31,5.62,0.14,-16.06,-0.41,6173.46,6.17
763,多头出场,2026-02-22 04:00,short,1973.45,2,3936.32,10.58,0.27,52.74,1.34,-3.56,-0.09,6184.04,6.18
763,多头进场,2026-02-21 16:00,long,1968.16,2,3936.32,10.58,0.27,52.74,1.34,-3.56,-0.09,6184.04,6.18
764,空头出场,2026-02-22 19:00,long,1980.36,2,3946.9,-13.82,-0.35,11.96,0.30,-18.44,-0.47,6170.22,6.17
764,空头进场,2026-02-22 04:00,short,1973.45,2,3946.9,-13.82,-0.35,11.96,0.30,-18.44,-0.47,6170.22,6.17
765,多头出场,2026-02-22 22:00,short,1950.29,2,3960.72,-60.14,-1.52,1.58,0.04,-72.98,-1.84,6110.08,6.11
765,多头进场,2026-02-22 19:00,long,1980.36,2,3960.72,-60.14,-1.52,1.58,0.04,-72.98,-1.84,6110.08,6.11
766,空头出场,2026-02-23 07:00,long,1957.48,2,3900.58,-14.38,-0.37,30.54,0.78,-20.18,-0.52,6095.7,6.10
766,空头进场,2026-02-22 22:00,short,1950.29,2,3900.58,-14.38,-0.37,30.54,0.78,-20.18,-0.52,6095.7,6.10
767,多头出场,2026-02-23 10:00,short,1862.55,2,3914.96,-189.86,-4.85,0.22,0.01,-219.16,-5.60,5905.84,5.91
767,多头进场,2026-02-23 07:00,long,1957.48,2,3914.96,-189.86,-4.85,0.22,0.01,-219.16,-5.60,5905.84,5.91
768,空头出场,2026-02-23 19:00,long,1914.64,2,3725.1,-104.18,-2.80,16.78,0.45,-129.46,-3.48,5801.66,5.80
768,空头进场,2026-02-23 10:00,short,1862.55,2,3725.1,-104.18,-2.80,16.78,0.45,-129.46,-3.48,5801.66,5.80
769,多头出场,2026-02-24 01:00,short,1863.04,2,3829.28,-103.2,-2.70,39.68,1.04,-155.34,-4.06,5698.46,5.70
769,多头进场,2026-02-23 19:00,long,1914.64,2,3829.28,-103.2,-2.70,39.68,1.04,-155.34,-4.06,5698.46,5.70
770,空头出场,2026-02-24 22:00,long,1834.15,2,3726.08,57.78,1.55,118.8,3.19,-19.94,-0.54,5756.24,5.76
770,空头进场,2026-02-24 01:00,short,1863.04,2,3726.08,57.78,1.55,118.8,3.19,-19.94,-0.54,5756.24,5.76
771,多头出场,2026-02-26 10:00,short,2053.62,2,3668.3,438.94,11.97,621,16.93,-11.5,-0.31,6195.18,6.20
771,多头进场,2026-02-24 22:00,long,1834.15,2,3668.3,438.94,11.97,621,16.93,-11.5,-0.31,6195.18,6.20
772,空头出场,2026-02-26 13:00,long,2066.46,2,4107.24,-25.68,-0.63,11.32,0.28,-58.38,-1.42,6169.5,6.17
772,空头进场,2026-02-26 10:00,short,2053.62,2,4107.24,-25.68,-0.63,11.32,0.28,-58.38,-1.42,6169.5,6.17
773,多头出场,2026-02-26 16:00,short,2054.72,2,4132.92,-23.48,-0.57,19.18,0.46,-41.7,-1.01,6146.02,6.15
773,多头进场,2026-02-26 13:00,long,2066.46,2,4132.92,-23.48,-0.57,19.18,0.46,-41.7,-1.01,6146.02,6.15
774,空头出场,2026-02-27 13:00,long,2041.35,2,4109.44,26.74,0.65,156.28,3.80,-56.82,-1.38,6172.76,6.17
774,空头进场,2026-02-26 16:00,short,2054.72,2,4109.44,26.74,0.65,156.28,3.80,-56.82,-1.38,6172.76,6.17
775,多头出场,2026-02-27 19:00,short,1962.28,2,4082.7,-158.14,-3.87,7.7,0.19,-173.86,-4.26,6014.62,6.01
775,多头进场,2026-02-27 13:00,long,2041.35,2,4082.7,-158.14,-3.87,7.7,0.19,-173.86,-4.26,6014.62,6.01
776,空头出场,2026-02-28 22:00,long,1887.92,2,3924.56,148.72,3.79,252.46,6.43,-12.8,-0.33,6163.34,6.16
776,空头进场,2026-02-27 19:00,short,1962.28,2,3924.56,148.72,3.79,252.46,6.43,-12.8,-0.33,6163.34,6.16
777,多头出场,2026-03-01 16:00,short,1986.42,2,3775.84,197,5.22,332.92,8.82,-26.72,-0.71,6360.34,6.36
777,多头进场,2026-02-28 22:00,long,1887.92,2,3775.84,197,5.22,332.92,8.82,-26.72,-0.71,6360.34,6.36
778,空头出场,2026-03-01 22:00,long,2001.9,2,3972.84,-30.96,-0.78,33.22,0.84,-80.14,-2.02,6329.38,6.33
778,空头进场,2026-03-01 16:00,short,1986.42,2,3972.84,-30.96,-0.78,33.22,0.84,-80.14,-2.02,6329.38,6.33
779,多头出场,2026-03-02 01:00,short,1961.23,2,4003.8,-81.34,-2.03,28.38,0.71,-95.3,-2.38,6248.04,6.25
779,多头进场,2026-03-01 22:00,long,2001.9,2,4003.8,-81.34,-2.03,28.38,0.71,-95.3,-2.38,6248.04,6.25
780,空头出场,2026-03-02 10:00,long,1955.45,2,3922.46,11.56,0.29,106.46,2.71,-70.02,-1.79,6259.6,6.26
780,空头进场,2026-03-02 01:00,short,1961.23,2,3922.46,11.56,0.29,106.46,2.71,-70.02,-1.79,6259.6,6.26
781,多头出场,2026-03-02 16:00,short,1948.65,2,3910.9,-13.6,-0.35,54.2,1.39,-64.66,-1.65,6246,6.25
781,多头进场,2026-03-02 10:00,long,1955.45,2,3910.9,-13.6,-0.35,54.2,1.39,-64.66,-1.65,6246,6.25
782,空头出场,2026-03-02 22:00,long,1979.59,2,3897.3,-61.88,-1.59,53.56,1.37,-72.4,-1.86,6184.12,6.18
782,空头进场,2026-03-02 16:00,short,1948.65,2,3897.3,-61.88,-1.59,53.56,1.37,-72.4,-1.86,6184.12,6.18
783,多头出场,2026-03-03 10:00,short,2013.78,2,3959.18,68.38,1.73,213.86,5.40,-9.28,-0.23,6252.5,6.25
783,多头进场,2026-03-02 22:00,long,1979.59,2,3959.18,68.38,1.73,213.86,5.40,-9.28,-0.23,6252.5,6.25
784,空头出场,2026-03-04 01:00,long,1980.61,2,4027.56,66.34,1.65,167.5,4.16,-10.14,-0.25,6318.84,6.32
784,空头进场,2026-03-03 10:00,short,2013.78,2,4027.56,66.34,1.65,167.5,4.16,-10.14,-0.25,6318.84,6.32
785,多头出场,2026-03-04 13:00,short,1971.06,2,3961.22,-19.1,-0.48,41.58,1.05,-70.96,-1.79,6299.74,6.30
785,多头进场,2026-03-04 01:00,long,1980.61,2,3961.22,-19.1,-0.48,41.58,1.05,-70.96,-1.79,6299.74,6.30
786,空头出场,2026-03-04 16:00,long,2063.4,2,3942.12,-184.68,-4.68,15.54,0.39,-189.38,-4.80,6115.06,6.12
786,空头进场,2026-03-04 13:00,short,1971.06,2,3942.12,-184.68,-4.68,15.54,0.39,-189.38,-4.80,6115.06,6.12
787,多头出场,2026-03-05 10:00,short,2122.45,2,4126.8,118.1,2.86,269.92,6.54,-53.72,-1.30,6233.16,6.23
787,多头进场,2026-03-04 16:00,long,2063.4,2,4126.8,118.1,2.86,269.92,6.54,-53.72,-1.30,6233.16,6.23
788,空头出场,2026-03-05 19:00,long,2138.33,2,4244.9,-31.76,-0.75,55.5,1.31,-83.04,-1.96,6201.4,6.20
788,空头进场,2026-03-05 10:00,short,2122.45,2,4244.9,-31.76,-0.75,55.5,1.31,-83.04,-1.96,6201.4,6.20
789,多头出场,2026-03-05 22:00,short,2119.17,2,4276.66,-38.32,-0.90,9.58,0.22,-80.98,-1.89,6163.08,6.16
789,多头进场,2026-03-05 19:00,long,2138.33,2,4276.66,-38.32,-0.90,9.58,0.22,-80.98,-1.89,6163.08,6.16
790,空头出场,2026-03-07 10:00,long,1983.48,2,4238.34,271.38,6.40,325,7.67,-5.46,-0.13,6434.46,6.43
790,空头进场,2026-03-05 22:00,short,2119.17,2,4238.34,271.38,6.40,325,7.67,-5.46,-0.13,6434.46,6.43
791,多头出场,2026-03-08 01:00,short,1977.53,2,3966.96,-11.9,-0.30,24.92,0.63,-37.02,-0.93,6422.56,6.42
791,多头进场,2026-03-07 10:00,long,1983.48,2,3966.96,-11.9,-0.30,24.92,0.63,-37.02,-0.93,6422.56,6.42
792,空头出场,2026-03-08 16:00,long,1959.74,2,3955.06,35.58,0.90,93.18,2.36,0,0.00,6458.14,6.46
792,空头进场,2026-03-08 01:00,short,1977.53,2,3955.06,35.58,0.90,93.18,2.36,0,0.00,6458.14,6.46
793,多头出场,2026-03-08 19:00,short,1951.33,2,3919.48,-16.82,-0.43,39.76,1.01,-27.36,-0.70,6441.32,6.44
793,多头进场,2026-03-08 16:00,long,1959.74,2,3919.48,-16.82,-0.43,39.76,1.01,-27.36,-0.70,6441.32,6.44
794,空头出场,2026-03-09 04:00,long,1958.53,2,3902.66,-14.4,-0.37,51.22,1.31,-39.64,-1.02,6426.92,6.43
794,空头进场,2026-03-08 19:00,short,1951.33,2,3902.66,-14.4,-0.37,51.22,1.31,-39.64,-1.02,6426.92,6.43
795,多头出场,2026-03-09 07:00,short,1937.11,2,3917.06,-42.84,-1.09,6.52,0.17,-86.92,-2.22,6384.08,6.38
795,多头进场,2026-03-09 04:00,long,1958.53,2,3917.06,-42.84,-1.09,6.52,0.17,-86.92,-2.22,6384.08,6.38
796,空头出场,2026-03-09 10:00,long,1959.74,2,3874.22,-45.26,-1.17,14.16,0.37,-57.32,-1.48,6338.82,6.34
796,空头进场,2026-03-09 07:00,short,1937.11,2,3874.22,-45.26,-1.17,14.16,0.37,-57.32,-1.48,6338.82,6.34
797,多头出场,2026-03-10 07:00,short,1993.53,2,3919.48,67.58,1.72,186,4.75,-1.04,-0.03,6406.4,6.41
797,多头进场,2026-03-09 10:00,long,1959.74,2,3919.48,67.58,1.72,186,4.75,-1.04,-0.03,6406.4,6.41
798,空头出场,2026-03-10 10:00,long,2042.68,2,3987.06,-98.3,-2.47,4.34,0.11,-119.36,-2.99,6308.1,6.31
798,空头进场,2026-03-10 07:00,short,1993.53,2,3987.06,-98.3,-2.47,4.34,0.11,-119.36,-2.99,6308.1,6.31
799,多头出场,2026-03-11 04:00,short,2042.77,2,4085.36,0.18,0.00,90.26,2.21,-66.64,-1.63,6308.28,6.31
799,多头进场,2026-03-10 10:00,long,2042.68,2,4085.36,0.18,0.00,90.26,2.21,-66.64,-1.63,6308.28,6.31
800,空头出场,2026-03-11 22:00,long,2062.63,2,4085.54,-39.72,-0.97,70.8,1.73,-78.46,-1.92,6268.56,6.27
800,空头进场,2026-03-11 04:00,short,2042.77,2,4085.54,-39.72,-0.97,70.8,1.73,-78.46,-1.92,6268.56,6.27
801,多头出场,2026-03-12 07:00,short,2051.99,2,4125.26,-21.28,-0.52,45.68,1.11,-64.1,-1.55,6247.28,6.25
801,多头进场,2026-03-11 22:00,long,2062.63,2,4125.26,-21.28,-0.52,45.68,1.11,-64.1,-1.55,6247.28,6.25
802,空头出场,2026-03-12 16:00,long,2048.23,2,4103.98,7.52,0.18,66.38,1.62,-12.06,-0.29,6254.8,6.25
802,空头进场,2026-03-12 07:00,short,2051.99,2,4103.98,7.52,0.18,66.38,1.62,-12.06,-0.29,6254.8,6.25
803,多头出场,2026-03-12 22:00,short,2045.83,2,4096.46,-4.8,-0.12,93.16,2.27,-18.62,-0.45,6250,6.25
803,多头进场,2026-03-12 16:00,long,2048.23,2,4096.46,-4.8,-0.12,93.16,2.27,-18.62,-0.45,6250,6.25
804,空头出场,2026-03-13 01:00,long,2058.82,2,4091.66,-25.98,-0.63,12.34,0.30,-72.48,-1.77,6224.02,6.22
804,空头进场,2026-03-12 22:00,short,2045.83,2,4091.66,-25.98,-0.63,12.34,0.30,-72.48,-1.77,6224.02,6.22
805,多头出场,2026-03-14 01:00,short,2102.73,2,4117.64,87.82,2.13,295.52,7.18,-25.68,-0.62,6311.84,6.31
805,多头进场,2026-03-13 01:00,long,2058.82,2,4117.64,87.82,2.13,295.52,7.18,-25.68,-0.62,6311.84,6.31
806,空头出场,2026-03-15 04:00,long,2086.55,2,4205.46,32.36,0.77,80.68,1.92,-27.48,-0.65,6344.2,6.34
806,空头进场,2026-03-14 01:00,short,2102.73,2,4205.46,32.36,0.77,80.68,1.92,-27.48,-0.65,6344.2,6.34
807,多头出场,2026-03-15 22:00,short,2097.46,2,4173.1,21.82,0.52,74.68,1.79,-7.48,-0.18,6366.02,6.37
807,多头进场,2026-03-15 04:00,long,2086.55,2,4173.1,21.82,0.52,74.68,1.79,-7.48,-0.18,6366.02,6.37
808,空头出场,2026-03-16 01:00,long,2111.43,2,4194.92,-27.94,-0.67,16.1,0.38,-41.56,-0.99,6338.08,6.34
808,空头进场,2026-03-15 22:00,short,2097.46,2,4194.92,-27.94,-0.67,16.1,0.38,-41.56,-0.99,6338.08,6.34
809,多头出场,2026-03-17 13:00,short,2307.31,2,4222.86,391.76,9.28,547.9,12.97,-31.32,-0.74,6729.84,6.73
809,多头进场,2026-03-16 01:00,long,2111.43,2,4222.86,391.76,9.28,547.9,12.97,-31.32,-0.74,6729.84,6.73
810,空头出场,2026-03-17 22:00,long,2343.41,2,4614.62,-72.2,-1.56,17.46,0.38,-82.06,-1.78,6657.64,6.66
810,空头进场,2026-03-17 13:00,short,2307.31,2,4614.62,-72.2,-1.56,17.46,0.38,-82.06,-1.78,6657.64,6.66
811,多头出场,2026-03-18 04:00,short,2327.88,2,4686.82,-31.06,-0.66,28.04,0.60,-77.34,-1.65,6626.58,6.63
811,多头进场,2026-03-17 22:00,long,2343.41,2,4686.82,-31.06,-0.66,28.04,0.60,-77.34,-1.65,6626.58,6.63
812,空头出场,2026-03-18 10:00,long,2332.2,2,4655.76,-8.64,-0.19,38.8,0.83,-32.78,-0.70,6617.94,6.62
812,空头进场,2026-03-18 04:00,short,2327.88,2,4655.76,-8.64,-0.19,38.8,0.83,-32.78,-0.70,6617.94,6.62
813,多头出场,2026-03-18 13:00,short,2319.27,2,4664.4,-25.86,-0.55,35.08,0.75,-34.4,-0.74,6592.08,6.59
813,多头进场,2026-03-18 10:00,long,2332.2,2,4664.4,-25.86,-0.55,35.08,0.75,-34.4,-0.74,6592.08,6.59
814,空头出场,2026-03-20 04:00,long,2146.77,2,4638.54,345,7.44,437.98,9.44,-29.84,-0.64,6937.08,6.94
814,空头进场,2026-03-18 13:00,short,2319.27,2,4638.54,345,7.44,437.98,9.44,-29.84,-0.64,6937.08,6.94
815,多头出场,2026-03-20 19:00,short,2141.74,2,4293.54,-10.06,-0.23,59.28,1.38,-49.06,-1.14,6927.02,6.93
815,多头进场,2026-03-20 04:00,long,2146.77,2,4293.54,-10.06,-0.23,59.28,1.38,-49.06,-1.14,6927.02,6.93
816,空头出场,2026-03-21 07:00,long,2146.53,2,4283.48,-9.58,-0.22,48.1,1.12,-51.64,-1.21,6917.44,6.92
816,空头进场,2026-03-20 19:00,short,2141.74,2,4283.48,-9.58,-0.22,48.1,1.12,-51.64,-1.21,6917.44,6.92
817,多头出场,2026-03-21 22:00,short,2152.11,2,4293.06,11.16,0.26,42.24,0.98,-4.3,-0.10,6928.6,6.93
817,多头进场,2026-03-21 07:00,long,2146.53,2,4293.06,11.16,0.26,42.24,0.98,-4.3,-0.10,6928.6,6.93
818,空头出场,2026-03-22 04:00,long,2155.65,2,4304.22,-7.08,-0.16,17.78,0.41,-10.84,-0.25,6921.52,6.92
818,空头进场,2026-03-21 22:00,short,2152.11,2,4304.22,-7.08,-0.16,17.78,0.41,-10.84,-0.25,6921.52,6.92
819,多头出场,2026-03-22 07:00,short,2084.9,2,4311.3,-141.5,-3.28,2.66,0.06,-166.76,-3.87,6780.02,6.78
819,多头进场,2026-03-22 04:00,long,2155.65,2,4311.3,-141.5,-3.28,2.66,0.06,-166.76,-3.87,6780.02,6.78
820,空头出场,2026-03-23 10:00,long,2062.93,2,4169.8,43.94,1.05,117.34,2.81,-83.16,-1.99,6823.96,6.82
820,空头进场,2026-03-22 07:00,short,2084.9,2,4169.8,43.94,1.05,117.34,2.81,-83.16,-1.99,6823.96,6.82
821,多头出场,2026-03-23 16:00,short,2047.42,2,4125.86,-31.02,-0.75,17.18,0.42,-79.36,-1.92,6792.94,6.79
821,多头进场,2026-03-23 10:00,long,2062.93,2,4125.86,-31.02,-0.75,17.18,0.42,-79.36,-1.92,6792.94,6.79
822,空头出场,2026-03-23 19:00,long,2133.83,2,4094.84,-172.82,-4.22,37.6,0.92,-298,-7.28,6620.12,6.62
822,空头进场,2026-03-23 16:00,short,2047.42,2,4094.84,-172.82,-4.22,37.6,0.92,-298,-7.28,6620.12,6.62
823,多头出场,2026-03-24 10:00,short,2135.85,2,4267.66,4.04,0.09,115.14,2.70,-51.28,-1.20,6624.16,6.62
823,多头进场,2026-03-23 19:00,long,2133.83,2,4267.66,4.04,0.09,115.14,2.70,-51.28,-1.20,6624.16,6.62
824,空头出场,2026-03-24 16:00,long,2154.93,2,4271.7,-38.16,-0.89,14.16,0.33,-68.54,-1.60,6586,6.59
824,空头进场,2026-03-24 10:00,short,2135.85,2,4271.7,-38.16,-0.89,14.16,0.33,-68.54,-1.60,6586,6.59
825,多头出场,2026-03-24 22:00,short,2133.82,2,4309.86,-42.22,-0.98,40.1,0.93,-68.04,-1.58,6543.78,6.54
825,多头进场,2026-03-24 16:00,long,2154.93,2,4309.86,-42.22,-0.98,40.1,0.93,-68.04,-1.58,6543.78,6.54
826,空头出场,2026-03-25 04:00,long,2148.24,2,4267.64,-28.84,-0.68,60.52,1.42,-40.52,-0.95,6514.94,6.51
826,空头进场,2026-03-24 22:00,short,2133.82,2,4267.64,-28.84,-0.68,60.52,1.42,-40.52,-0.95,6514.94,6.51
827,多头出场,2026-03-25 22:00,short,2173.1,2,4296.48,49.72,1.16,99.62,2.32,-15.4,-0.36,6564.66,6.56
827,多头进场,2026-03-25 04:00,long,2148.24,2,4296.48,49.72,1.16,99.62,2.32,-15.4,-0.36,6564.66,6.56
828,空头出场,2026-03-27 10:00,long,2067.14,2,4346.2,211.92,4.88,278.02,6.40,-20.12,-0.46,6776.58,6.78
828,空头进场,2026-03-25 22:00,short,2173.1,2,4346.2,211.92,4.88,278.02,6.40,-20.12,-0.46,6776.58,6.78
829,多头出场,2026-03-27 16:00,short,2046.79,2,4134.28,-40.7,-0.98,6.82,0.16,-66.4,-1.61,6735.88,6.74
829,多头进场,2026-03-27 10:00,long,2067.14,2,4134.28,-40.7,-0.98,6.82,0.16,-66.4,-1.61,6735.88,6.74
830,空头出场,2026-03-28 07:00,long,1991.88,2,4093.58,109.82,2.68,151.3,3.70,-7.5,-0.18,6845.7,6.85
830,空头进场,2026-03-27 16:00,short,2046.79,2,4093.58,109.82,2.68,151.3,3.70,-7.5,-0.18,6845.7,6.85
831,多头出场,2026-03-29 07:00,short,1993.61,2,3983.76,3.46,0.09,90.34,2.27,-19.86,-0.50,6849.16,6.85
831,多头进场,2026-03-28 07:00,long,1991.88,2,3983.76,3.46,0.09,90.34,2.27,-19.86,-0.50,6849.16,6.85
832,空头出场,2026-03-30 04:00,long,2000.97,2,3987.22,-14.72,-0.37,21.14,0.53,-48.22,-1.21,6834.44,6.83
832,空头进场,2026-03-29 07:00,short,1993.61,2,3987.22,-14.72,-0.37,21.14,0.53,-48.22,-1.21,6834.44,6.83
833,多头出场,2026-03-30 07:00,short,1982.91,2,4001.94,-36.12,-0.90,9.18,0.23,-125.52,-3.14,6798.32,6.80
833,多头进场,2026-03-30 04:00,long,2000.97,2,4001.94,-36.12,-0.90,9.18,0.23,-125.52,-3.14,6798.32,6.80
834,空头出场,2026-03-30 10:00,long,2028.53,2,3965.82,-91.24,-2.30,7.84,0.20,-117.54,-2.96,6707.08,6.71
834,空头进场,2026-03-30 07:00,short,1982.91,2,3965.82,-91.24,-2.30,7.84,0.20,-117.54,-2.96,6707.08,6.71
835,多头出场,2026-03-31 01:00,short,2040.27,2,4057.06,23.48,0.58,107.74,2.66,-4.48,-0.11,6730.56,6.73
835,多头进场,2026-03-30 10:00,long,2028.53,2,4057.06,23.48,0.58,107.74,2.66,-4.48,-0.11,6730.56,6.73
836,空头出场,2026-03-31 10:00,long,2071.55,2,4080.54,-62.56,-1.53,56.14,1.38,-97.42,-2.39,6668,6.67
836,空头进场,2026-03-31 01:00,short,2040.27,2,4080.54,-62.56,-1.53,56.14,1.38,-97.42,-2.39,6668,6.67
837,多头出场,2026-03-31 16:00,short,2038.64,2,4143.1,-65.82,-1.59,6.82,0.16,-73,-1.76,6602.18,6.60
837,多头进场,2026-03-31 10:00,long,2071.55,2,4143.1,-65.82,-1.59,6.82,0.16,-73,-1.76,6602.18,6.60
838,空头出场,2026-04-01 01:00,long,2091.72,2,4077.28,-106.16,-2.60,53.78,1.32,-163.52,-4.01,6496.02,6.50
838,空头进场,2026-03-31 16:00,short,2038.64,2,4077.28,-106.16,-2.60,53.78,1.32,-163.52,-4.01,6496.02,6.50
839,多头出场,2026-04-01 10:00,short,2086.68,2,4183.44,-10.08,-0.24,45.54,1.09,-20.58,-0.49,6485.94,6.49
839,多头进场,2026-04-01 01:00,long,2091.72,2,4183.44,-10.08,-0.24,45.54,1.09,-20.58,-0.49,6485.94,6.49
840,空头出场,2026-04-01 13:00,long,2120.93,2,4173.36,-68.5,-1.64,0.02,0.00,-92.88,-2.23,6417.44,6.42
840,空头进场,2026-04-01 10:00,short,2086.68,2,4173.36,-68.5,-1.64,0.02,0.00,-92.88,-2.23,6417.44,6.42
841,多头出场,2026-04-01 22:00,short,2124.83,2,4241.86,7.8,0.18,67.34,1.59,-25.44,-0.60,6425.24,6.43
841,多头进场,2026-04-01 13:00,long,2120.93,2,4241.86,7.8,0.18,67.34,1.59,-25.44,-0.60,6425.24,6.43
842,空头出场,2026-04-02 01:00,long,2135.41,2,4249.66,-21.16,-0.50,8.88,0.21,-81.2,-1.91,6404.08,6.40
842,空头进场,2026-04-01 22:00,short,2124.83,2,4249.66,-21.16,-0.50,8.88,0.21,-81.2,-1.91,6404.08,6.40
843,多头出场,2026-04-02 10:00,short,2073.74,2,4270.82,-123.34,-2.89,55.54,1.30,-139.86,-3.27,6280.74,6.28
843,多头进场,2026-04-02 01:00,long,2135.41,2,4270.82,-123.34,-2.89,55.54,1.30,-139.86,-3.27,6280.74,6.28
844,空头出场,2026-04-02 22:00,long,2063.75,2,4147.48,19.98,0.48,112.68,2.72,-5.3,-0.13,6300.72,6.30
844,空头进场,2026-04-02 10:00,short,2073.74,2,4147.48,19.98,0.48,112.68,2.72,-5.3,-0.13,6300.72,6.30
845,多头出场,2026-04-03 01:00,short,2046.99,2,4127.5,-33.52,-0.81,19.42,0.47,-37.68,-0.91,6267.2,6.27
845,多头进场,2026-04-02 22:00,long,2063.75,2,4127.5,-33.52,-0.81,19.42,0.47,-37.68,-0.91,6267.2,6.27
846,空头出场,2026-04-03 04:00,long,2068.06,2,4093.98,-42.14,-1.03,6.92,0.17,-53.94,-1.32,6225.06,6.23
846,空头进场,2026-04-03 01:00,short,2046.99,2,4093.98,-42.14,-1.03,6.92,0.17,-53.94,-1.32,6225.06,6.23
847,多头出场,2026-04-03 10:00,short,2052.84,2,4136.12,-30.44,-0.74,4.46,0.11,-51,-1.23,6194.62,6.19
847,多头进场,2026-04-03 04:00,long,2068.06,2,4136.12,-30.44,-0.74,4.46,0.11,-51,-1.23,6194.62,6.19
848,空头出场,2026-04-03 13:00,long,2057.4,2,4105.68,-9.12,-0.22,9.44,0.23,-22.9,-0.56,6185.5,6.19
848,空头进场,2026-04-03 10:00,short,2052.84,2,4105.68,-9.12,-0.22,9.44,0.23,-22.9,-0.56,6185.5,6.19
849,多头出场,2026-04-03 22:00,short,2055.1,2,4114.8,-4.6,-0.11,41.18,1.00,-30.34,-0.74,6180.9,6.18
849,多头进场,2026-04-03 13:00,long,2057.4,2,4114.8,-4.6,-0.11,41.18,1.00,-30.34,-0.74,6180.9,6.18
850,空头出场,2026-04-04 07:00,long,2054.16,2,4110.2,1.88,0.05,21.14,0.51,-10.98,-0.27,6182.78,6.18
850,空头进场,2026-04-03 22:00,short,2055.1,2,4110.2,1.88,0.05,21.14,0.51,-10.98,-0.27,6182.78,6.18
851,多头出场,2026-04-04 10:00,short,2050,2,4108.32,-8.32,-0.20,0,0.00,-12.6,-0.31,6174.46,6.17
851,多头进场,2026-04-04 07:00,long,2054.16,2,4108.32,-8.32,-0.20,0,0.00,-12.6,-0.31,6174.46,6.17
852,空头出场,2026-04-04 13:00,long,2053.62,2,4100,-7.24,-0.18,3.32,0.08,-9.48,-0.23,6167.22,6.17
852,空头进场,2026-04-04 10:00,short,2050,2,4100,-7.24,-0.18,3.32,0.08,-9.48,-0.23,6167.22,6.17
853,多头出场,2026-04-04 16:00,short,2050.44,2,4107.24,-6.36,-0.15,8.2,0.20,-7.94,-0.19,6160.86,6.16
853,多头进场,2026-04-04 13:00,long,2053.62,2,4107.24,-6.36,-0.15,8.2,0.20,-7.94,-0.19,6160.86,6.16
854,空头出场,2026-04-04 19:00,long,2051.75,2,4100.88,-2.62,-0.06,5.44,0.13,-9,-0.22,6158.24,6.16
854,空头进场,2026-04-04 16:00,short,2050.44,2,4100.88,-2.62,-0.06,5.44,0.13,-9,-0.22,6158.24,6.16
855,多头出场,2026-04-05 10:00,short,2059.55,2,4103.5,15.6,0.38,62.68,1.53,-13.8,-0.34,6173.84,6.17
855,多头进场,2026-04-04 19:00,long,2051.75,2,4103.5,15.6,0.38,62.68,1.53,-13.8,-0.34,6173.84,6.17
856,空头出场,2026-04-06 01:00,long,2062.14,2,4119.1,-5.18,-0.13,74.48,1.81,-18.16,-0.44,6168.66,6.17
856,空头进场,2026-04-05 10:00,short,2059.55,2,4119.1,-5.18,-0.13,74.48,1.81,-18.16,-0.44,6168.66,6.17
857,多头出场,2026-04-07 01:00,short,2134.18,2,4124.28,144.08,3.49,220.12,5.34,-24.54,-0.60,6312.74,6.31
857,多头进场,2026-04-06 01:00,long,2062.14,2,4124.28,144.08,3.49,220.12,5.34,-24.54,-0.60,6312.74,6.31
858,空头出场,2026-04-07 04:00,long,2147.96,2,4268.36,-27.56,-0.65,6.72,0.16,-39.54,-0.93,6285.18,6.29
858,空头进场,2026-04-07 01:00,short,2134.18,2,4268.36,-27.56,-0.65,6.72,0.16,-39.54,-0.93,6285.18,6.29
859,多头出场,2026-04-07 07:00,short,2106.65,2,4295.92,-82.62,-1.92,0.04,0.00,-119.82,-2.79,6202.56,6.20
859,多头进场,2026-04-07 04:00,long,2147.96,2,4295.92,-82.62,-1.92,0.04,0.00,-119.82,-2.79,6202.56,6.20
860,空头出场,2026-04-08 01:00,long,2099.55,2,4213.3,14.2,0.34,90.28,2.14,-53.06,-1.26,6216.76,6.22
860,空头进场,2026-04-07 07:00,short,2106.65,2,4213.3,14.2,0.34,90.28,2.14,-53.06,-1.26,6216.76,6.22
861,多头出场,2026-04-08 22:00,short,2194.86,2,4199.1,190.62,4.54,347.02,8.26,-33.92,-0.81,6407.38,6.41
861,多头进场,2026-04-08 01:00,long,2099.55,2,4199.1,190.62,4.54,347.02,8.26,-33.92,-0.81,6407.38,6.41
862,空头出场,2026-04-09 01:00,long,2231.48,2,4389.72,-73.24,-1.67,3.42,0.08,-87.2,-1.99,6334.14,6.33
862,空头进场,2026-04-08 22:00,short,2194.86,2,4389.72,-73.24,-1.67,3.42,0.08,-87.2,-1.99,6334.14,6.33
